categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;hora_redondeada;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto;Column1;_1
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,15:50,4:00:00 PM,5,ALMAGRO,YATAY,,-34.60594269,-58.42910221,App Denuncia Vial,Femenino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESIDUOS VOLUMINOSOS (MUEBLES Y ELECTRODOMÉSTICOS),Servicio,23/08/2021,15:50,4:00:00 PM,12,VILLA PUEYRREDON,OBISPO SAN ALBERTO,2240,-34.57768239,-58.4984897,App BA 147,Femenino,Abierto,,,,
BARRIOS EMERGENTES,SERVICIO DE ELECTRICIDAD,SERVICIO DE ELECTRICIDAD,Solicitud,19/08/2021,15:50,4:00:00 PM,8,VILLA LUGANO,,,-34.67478871,-58.46639415,Operador UGIS,,Cerrado,20/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,18/08/2021,15:50,4:00:00 PM,10,FLORESTA,BAHIA BLANCA,595,-34.6271331,-58.4831926,App BA 147,Femenino,Cerrado,21/08/2021,0:00:00,,
CALLES Y VEREDAS,RAMPAS DE ACCESIBILIDAD,REPARACIÓN DE RAMPA DE ACCESIBILIDAD,Solicitud,23/08/2021,15:50,4:00:00 PM,12,SAAVEDRA,SAN ISIDRO LABRADOR AV.,4395,-34.54425001,-58.47305504,GCS Web,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,15:50,4:00:00 PM,11,VILLA DEVOTO,LOZANO; PEDRO,4200,-34.60778373,-58.50586025,Boti,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,22/08/2021,15:50,4:00:00 PM,14,PALERMO,SOLER,5038,-34.58444608,-58.42817186,App BA 147,Femenino,Abierto,,,,
TRÁMITES Y SERVICIOS,INCONVENIENTES CON TRÁMITES,INCONVENIENTES CON TRÁMITES,Queja,23/08/2021,15:50,4:00:00 PM,12,SAAVEDRA,RUIZ HUIDOBRO AV.,3640,-34.54988821,-58.48445465,App BA 147,Masculino,Abierto,,,,
CALLES Y VEREDAS,REPARACIÓN DE VEREDA,REPARACIÓN DE VEREDA,Solicitud,18/08/2021,15:50,4:00:00 PM,3,SAN CRISTOBAL,BARCALA,3083,-34.62547153,-58.40838964,GCS Web,Masculino,Cerrado,25/08/2021,0:00:00,,
ARBOLADO Y ESPACIOS VERDES,PROBLEMA CON INTERVENCIONES DE ARBOLADO,PROBLEMAS CON INTERVENCIONES DE ARBOLADO,Queja,24/08/2021,15:50,4:00:00 PM,11,VILLA DEVOTO,COGHLAN; JUAN M.,4772,-34.61180279,-58.51355399,GCS Web,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,22/08/2021,15:51,4:00:00 PM,15,PATERNAL,RODRIGUEZ; MANUEL A.; GENERAL,2505,-34.5979264,-58.45981744,App Denuncia Vial,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,24/08/2021,15:51,4:00:00 PM,5,ALMAGRO,RIO DE JANEIRO,391,-34.61101211,-58.43026726,GCS Web,Femenino,Cerrado,25/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,CESTOS Y CONTENEDORES,REUBICACIÓN DE CESTO PAPELERO,Solicitud,24/08/2021,15:51,4:00:00 PM,9,MATADEROS,ARAUJO,885,-34.64594802,-58.49900163,App BA 147,Masculino,Cerrado,25/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,21/08/2021,15:51,4:00:00 PM,11,VILLA DEVOTO,MORAN; PEDRO,3565,-34.59813828,-58.50507318,App BA 147,Femenino,Cerrado,23/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,15:51,4:00:00 PM,11,VILLA DEVOTO,NUEVA YORK,4500,-34.60369059,-58.51737331,App Denuncia Vial,Masculino,Abierto,,,,
ORDENAMIENTO DEL ESPACIO PÚBLICO,PUBLICIDAD EN VÍA PÚBLICA,TOLDOS; ANUNCIOS PUBLICITARIOS O MARQUESINAS EN MAL ESTADO,Denuncia,21/08/2021,15:51,4:00:00 PM,2,RECOLETA,ALVEAR; MARCELO T. DE,2021,-34.59724565,-58.39645261,App BA 147,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/08/2021,15:51,4:00:00 PM,14,PALERMO,GORRITI,3758,-34.59554662,-58.41778564,App Denuncia Vial,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,24/08/2021,15:51,4:00:00 PM,5,ALMAGRO,RIO DE JANEIRO,391,-34.61101211,-58.43026726,GCS Web,Femenino,Cerrado,25/08/2021,0:00:00,,
ARBOLADO Y ESPACIOS VERDES,PODA DE ÁRBOL Y DESPEJE DE LUMINARIA,PODA DE ÁRBOL/DESPEJE DE LUMINARIA O SEMÁFORO,Solicitud,19/08/2021,15:51,4:00:00 PM,5,ALMAGRO,DON BOSCO,3949,-34.61324749,-58.42135606,GCS Web,Femenino,Cerrado,20/08/2021,0:00:00,,
ALUMBRADO,MAYOR ILUMINACIÓN EN CALLE,MAYOR ILUMINACIÓN EN CALLE / PLAZA,Solicitud,18/08/2021,15:51,4:00:00 PM,5,BOEDO,LOPEZ ANAUT; PEDRO; DR.,4084,-34.62241212,-58.42337456,App BA 147,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/08/2021,15:51,4:00:00 PM,11,VILLA DEVOTO,SIMBRON,4094,-34.60593657,-58.50748734,App Denuncia Vial,Masculino,Abierto,,,,
ARBOLADO Y ESPACIOS VERDES,EXTRACCIÓN DE ÁRBOL,EXTRACCIÓN DE ÁRBOL,Solicitud,18/08/2021,15:51,4:00:00 PM,7,PARQUE CHACABUCO,DEL PROGRESO,1228,-34.633956,-58.43761266,GCS Web,Masculino,Cerrado,19/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/08/2021,15:51,4:00:00 PM,10,VILLA LURO,ESCALADA AV.,571,-34.6430449,-58.49766186,App BA 147,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,22/08/2021,15:52,4:00:00 PM,15,PATERNAL,OROÑO; NICASIO,2557,-34.59763954,-58.45947622,App Denuncia Vial,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,19/08/2021,15:52,4:00:00 PM,13,BELGRANO,JURAMENTO,1453,-34.55633343,-58.44721619,GCS Web,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,15:52,4:00:00 PM,10,FLORESTA,CHIVILCOY,53,-34.6332975,-58.48188225,App Denuncia Vial,Femenino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,20/08/2021,15:52,4:00:00 PM,13,COLEGIALES,CIUDAD DE LA PAZ,1392,-34.56837397,-58.45160236,GCS Web,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,15:52,4:00:00 PM,13,BELGRANO,SUCRE; ANTONIO JOSE DE; MCAL.,850,-34.55434945,-58.43886716,App Denuncia Vial,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,15:52,4:00:00 PM,5,ALMAGRO,YATAY,,-34.60594269,-58.42910221,App Denuncia Vial,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,23/08/2021,15:52,4:00:00 PM,10,FLORESTA,SAN NICOLAS,588,-34.62646725,-58.4807661,App Denuncia Vial,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESTOS DE JARDINERÍA DOMICILIARIA,Servicio,18/08/2021,15:52,4:00:00 PM,10,VILLA LURO,PATRON,5494,-34.64060864,-58.50704257,GCS Web,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,LIMPIEZA DE VÍA PÚBLICA,RECOLECCIÓN DE RESIDUOS FUERA DEL CONTENEDOR,Solicitud,20/08/2021,15:52,4:00:00 PM,11,VILLA DEVOTO,MISTRAL; GABRIELA,3324,-34.59058575,-58.50700758,GCS Web,Femenino,Cerrado,21/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/08/2021,15:52,4:00:00 PM,14,PALERMO,DEL LIBERTADOR AV.,,-34.56617036,-58.43224914,App Denuncia Vial,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,18/08/2021,15:52,4:00:00 PM,9,MATADEROS,CAROYA,2222,-34.65862939,-58.48148273,App BA 147,Femenino,Cerrado,22/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,20/08/2021,15:52,4:00:00 PM,12,COGHLAN,NAON; ROMULO,3176,-34.56027839,-58.47861428,App BA 147,Masculino,Cerrado,22/08/2021,0:00:00,,
ORDENAMIENTO DEL ESPACIO PÚBLICO,PUBLICIDAD EN VÍA PÚBLICA,TOLDOS; ANUNCIOS PUBLICITARIOS O MARQUESINAS EN MAL ESTADO,Denuncia,21/08/2021,15:52,4:00:00 PM,2,RECOLETA,ALVEAR; MARCELO T. DE,2023,-34.59723973,-58.39657874,App BA 147,Masculino,Abierto,,,,
CALLES Y VEREDAS,REPARACIÓN DE VEREDA,REPARACIÓN DE VEREDA,Solicitud,18/08/2021,15:52,4:00:00 PM,11,VILLA GRAL. MITRE,TRES ARROYOS,2401,-34.61417907,-58.47055311,App BA 147,Masculino,Abierto,,,,
CALLES Y VEREDAS,REPARACIÓN DE VEREDA,REPARACIÓN DE VEREDA POR RAÍCES DE ÁRBOL QUE PRODUCEN ROTURAS,Solicitud,19/08/2021,15:52,4:00:00 PM,10,VILLA REAL,TINOGASTA,5460,-34.61857077,-58.52261737,GCS Web,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,15:52,4:00:00 PM,15,VILLA CRESPO,JUFRE,8,-34.59882101,-58.42946721,Boti,Femenino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,19/08/2021,15:52,4:00:00 PM,7,PARQUE CHACABUCO,VIEL,1439,-34.63350623,-58.42936499,App BA 147,Masculino,Cerrado,22/08/2021,0:00:00,,
CALLES Y VEREDAS,REPARACIÓN DE VEREDA,REPARACIÓN DE VEREDA POR RAÍCES DE ÁRBOL QUE PRODUCEN ROTURAS,Solicitud,24/08/2021,15:52,4:00:00 PM,12,SAAVEDRA,LUGONES,3930,-34.55706897,-58.49111805,GCS Web,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/08/2021,15:53,4:00:00 PM,12,COGHLAN,CONGRESO AV.,3680,-34.56216547,-58.4753309,App Denuncia Vial,Femenino,Abierto,,,,
ARBOLADO Y ESPACIOS VERDES,EXTRACCIÓN DE ÁRBOL,EXTRACCIÓN DE ÁRBOL,Solicitud,18/08/2021,15:53,4:00:00 PM,14,PALERMO,RAVIGNANI; EMILIO; DR.,2273,-34.57733774,-58.43425174,GCS Web,Femenino,Cerrado,27/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,22/08/2021,15:53,4:00:00 PM,14,PALERMO,SOLER,5026,-34.58450035,-58.42810345,App BA 147,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,15:53,4:00:00 PM,3,BALVANERA,INDEPENDENCIA AV.,2881,-34.61925826,-58.40598707,GCS Web,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,22/08/2021,15:53,4:00:00 PM,15,PATERNAL,OROÑO; NICASIO,2585,-34.59711659,-58.45929828,App Denuncia Vial,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,20/08/2021,15:53,4:00:00 PM,14,PALERMO,ZABALA,1594,-34.56298379,-58.44183926,App BA 147,Femenino,Cerrado,23/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,15:53,4:00:00 PM,15,VILLA CRESPO,JUFRE,8,-34.59882101,-58.42946721,Boti,Femenino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,20/08/2021,15:53,4:00:00 PM,5,ALMAGRO,MEDRANO AV.,47,-34.61068471,-58.42109267,App BA 147,Femenino,Cerrado,23/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,19/08/2021,15:53,4:00:00 PM,14,PALERMO,COSTA; EDUARDO,3082,-34.5780474,-58.40222282,App Denuncia Vial,Masculino,Abierto,,,,
ALUMBRADO,REPARACIÓN DE LUMINARIA,REPARACIÓN DE LUMINARIA APAGADA DURANTE LA NOCHE,Solicitud,24/08/2021,15:53,4:00:00 PM,4,NUEVA POMPEYA,TRAFUL,3650,-34.65095918,-58.41207996,App BA 147,Masculino,Cerrado,27/08/2021,0:00:00,,
CALLES Y VEREDAS,Nivelación,REPARACIÓN/NIVELACIÓN DE TAPA DE EMPRESA DE SERVICIO PÚBLICO EN VEREDA,Solicitud,20/08/2021,15:53,4:00:00 PM,15,VILLA CRESPO,MUÑECAS,1157,-34.59752194,-58.4490605,GCS Web,Femenino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESTOS DE JARDINERÍA DOMICILIARIA,Servicio,18/08/2021,15:53,4:00:00 PM,5,ALMAGRO,REPUBLICA BOLIVARIANA DE VENEZUELA,4343,-34.61805935,-58.42651553,GCS Web,Femenino,Cerrado,20/08/2021,0:00:00,,
BARRIOS EMERGENTES,SERVICIO DE ELECTRICIDAD,SERVICIO DE ELECTRICIDAD,Solicitud,19/08/2021,15:53,4:00:00 PM,8,VILLA LUGANO,,,-34.67115223,-58.49071103,Operador UGIS,,Cerrado,20/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/08/2021,15:53,4:00:00 PM,6,CABALLITO,NEUQUEN,1449,-34.61563232,-58.45385687,App Denuncia Vial,Femenino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,19/08/2021,15:53,4:00:00 PM,11,VILLA DEL PARQUE,SAN MARTIN AV.,5230,-34.59723852,-58.49187236,GCS Web,Femenino,Cerrado,21/08/2021,0:00:00,,
TRÁMITES Y SERVICIOS,INCONVENIENTES CON TRÁMITES,INCONVENIENTES CON TRÁMITES,Queja,23/08/2021,15:53,4:00:00 PM,3,BALVANERA,COMBATE DE LOS POZOS,445,-34.61452624,-58.39327117,GCS Web,Femenino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,23/08/2021,15:53,4:00:00 PM,5,BOEDO,CASTRO BARROS,1805,-34.63444618,-58.41794243,GCS Web,Masculino,Cerrado,24/08/2021,0:00:00,,
TRÁNSITO,VEHÍCULOS ABANDONADOS,REMOCIÓN DE VEHÍCULO / AUTO ABANDONADO,Solicitud,21/08/2021,15:53,4:00:00 PM,12,VILLA PUEYRREDON,FAMAILLA,2799,-34.58953822,-58.4973174,App BA 147,Masculino,Cerrado,31/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,15:53,4:00:00 PM,3,BALVANERA,INDEPENDENCIA AV.,2881,-34.61925826,-58.40598707,GCS Web,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,18/08/2021,15:54,4:00:00 PM,7,PARQUE CHACABUCO,ZAÑARTU,639,-34.63858316,-58.42720326,GCS Web,Femenino,Cerrado,22/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,15:54,4:00:00 PM,13,BELGRANO,SUCRE; ANTONIO JOSE DE; MCAL.,850,-34.55434945,-58.43886716,App Denuncia Vial,Masculino,Abierto,,,,
ORDENAMIENTO DEL ESPACIO PÚBLICO,PUBLICIDAD EN VÍA PÚBLICA,TOLDOS; ANUNCIOS PUBLICITARIOS O MARQUESINAS EN MAL ESTADO,Denuncia,21/08/2021,15:54,4:00:00 PM,2,RECOLETA,ALVEAR; MARCELO T. DE,2045,-34.59723377,-58.39670579,App BA 147,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,23/08/2021,15:54,4:00:00 PM,13,BELGRANO,MOLDES,1663,-34.56757719,-58.45601953,App BA 147,Femenino,Cerrado,25/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,22/08/2021,15:54,4:00:00 PM,10,VILLA LURO,VIRGILIO,385,-34.63438644,-58.50152105,Boti,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,22/08/2021,15:54,4:00:00 PM,13,COLEGIALES,CONESA,,-34.57563241,-58.44588379,App Denuncia Vial,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,18/08/2021,15:54,4:00:00 PM,6,CABALLITO,ROSARIO,39,-34.61832279,-58.42917132,App BA 147,Masculino,Cerrado,20/08/2021,0:00:00,,
CALLES Y VEREDAS,REPARACIÓN DE VEREDA,REPARACIÓN DE VEREDA POR RAÍCES DE ÁRBOL QUE PRODUCEN ROTURAS,Solicitud,21/08/2021,15:54,4:00:00 PM,10,FLORESTA,VALLESE; FELIPE,3918,-34.62642283,-58.48544712,GCS Web,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,21/08/2021,15:54,4:00:00 PM,9,MATADEROS,MONTE,5840,-34.6621216,-58.48902831,GCS Web,Masculino,Cerrado,25/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,19/08/2021,15:54,4:00:00 PM,13,NUÑEZ,O'HIGGINS,3100,-34.55086647,-58.46107513,App Denuncia Vial,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,19/08/2021,15:54,4:00:00 PM,3,BALVANERA,JUJUY AV.,207,-34.61258126,-58.40563164,GCS Web,Femenino,Cerrado,20/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,22/08/2021,15:54,4:00:00 PM,13,BELGRANO,SUCRE; ANTONIO JOSE DE; MCAL.,3190,-34.56838721,-58.46250226,App Denuncia Vial,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,21/08/2021,15:54,4:00:00 PM,4,PARQUE PATRICIOS,GARCIA; MANUEL,45,-34.63615376,-58.39730615,GCS Web,Masculino,Cerrado,23/08/2021,0:00:00,,
BARRIOS EMERGENTES,SERVICIO DE ELECTRICIDAD,SERVICIO DE ELECTRICIDAD,Solicitud,19/08/2021,15:54,4:00:00 PM,15,CHACARITA,,,-34.58432299,-58.45669652,Operador UGIS,,Cerrado,20/08/2021,0:00:00,,
SEGURIDAD,OTROS,MAYOR PRESENCIA POLICIAL,Reporte,23/08/2021,15:54,4:00:00 PM,9,MATADEROS,FRAGATA TRINIDAD,1609,-34.65691772,-58.52172962,App BA 147,Femenino,Abierto,,,,
CALLES Y VEREDAS,RAMPAS DE ACCESIBILIDAD,REPARACIÓN DE RAMPA DE ACCESIBILIDAD,Solicitud,19/08/2021,15:54,4:00:00 PM,12,SAAVEDRA,SAN ISIDRO LABRADOR AV.,4602,-34.54251671,-58.47431338,GCS Web,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,20/08/2021,15:54,4:00:00 PM,2,RECOLETA,PACHECO DE MELO; JOSE ANDRES,2644,-34.58675878,-58.40151107,GCS Web,Femenino,Cerrado,23/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,21/08/2021,15:55,4:00:00 PM,2,RECOLETA,BERUTI,3012,-34.58951845,-58.40658406,GCS Web,Femenino,Cerrado,25/08/2021,0:00:00,,
ORDENAMIENTO DEL ESPACIO PÚBLICO,PUBLICIDAD EN VÍA PÚBLICA,TOLDOS; ANUNCIOS PUBLICITARIOS O MARQUESINAS EN MAL ESTADO,Denuncia,24/08/2021,15:55,4:00:00 PM,1,MONSERRAT,TACUARI,470,-34.61369369,-58.37896723,App BA 147,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,23/08/2021,15:55,4:00:00 PM,8,VILLA RIACHUELO,PIEDRA BUENA AV.,4825,-34.68692578,-58.47625272,App BA 147,Femenino,Abierto,,,,
CALLES Y VEREDAS,REPARACIÓN DE VEREDA,REPARACIÓN DE VEREDA,Solicitud,18/08/2021,15:55,4:00:00 PM,15,VILLA CRESPO,LOYOLA,780,-34.59379897,-58.43761797,GCS Web,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,20/08/2021,15:55,4:00:00 PM,15,VILLA CRESPO,CORRIENTES AV.,4774,-34.60184788,-58.43314777,Boti,Masculino,Cerrado,21/08/2021,0:00:00,,
ARBOLADO Y ESPACIOS VERDES,PODA DE ÁRBOL Y DESPEJE DE LUMINARIA,PODA DE ÁRBOL/DESPEJE DE LUMINARIA O SEMÁFORO,Solicitud,21/08/2021,15:55,4:00:00 PM,12,VILLA PUEYRREDON,HABANA,2289,-34.58488675,-58.49249233,GCS Web,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/08/2021,15:55,4:00:00 PM,8,VILLA RIACHUELO,GUAMINI,4937,-34.68770202,-58.47689476,App BA 147,Femenino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,18/08/2021,15:55,4:00:00 PM,3,BALVANERA,CORRIENTES AV.,2024,-34.60458605,-58.39566118,App BA 147,Masculino,Cerrado,19/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESTOS DE JARDINERÍA DOMICILIARIA,Servicio,19/08/2021,15:55,4:00:00 PM,5,ALMAGRO,DON BOSCO,3949,-34.61324749,-58.42135606,GCS Web,Femenino,Cerrado,20/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,20/08/2021,15:55,4:00:00 PM,13,COLEGIALES,DELGADO,826,-34.57869989,-58.45307009,GCS Web,Femenino,Abierto,,,,
CALLES Y VEREDAS,REPARACIÓN DE VEREDA,REPARACIÓN DE VEREDA,Solicitud,22/08/2021,15:55,4:00:00 PM,9,LINIERS,LARRAZABAL AV.,479,-34.64406011,-58.51152195,App BA 147,Masculino,Cerrado,25/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESTOS DE JARDINERÍA DOMICILIARIA,Servicio,24/08/2021,15:55,4:00:00 PM,11,VILLA GRAL. MITRE,ALVAREZ; DONATO; TTE. GRAL.,1542,-34.60906301,-58.46194152,GCS Web,Femenino,Cerrado,26/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESTOS DE JARDINERÍA DOMICILIARIA,Servicio,24/08/2021,15:55,4:00:00 PM,5,BOEDO,MARMOL; JOSE,1552,-34.63283492,-58.4226207,GCS Web,Masculino,Cerrado,27/08/2021,0:00:00,,
CONTROL EDILICIO; OBRAS Y CATASTRO,CONTROL DE OBRAS,CONSTRUCCIÓN SIN PERMISO O SIN CARTEL REGLAMENTARIO CON CÓDIGO QR,Denuncia,18/08/2021,15:55,4:00:00 PM,10,VILLA REAL,HUGO; VICTOR,2050,-34.62197893,-58.52110408,App BA 147,Masculino,Abierto,,,,
TRÁNSITO,VEHÍCULOS ABANDONADOS,REMOCIÓN DE VEHÍCULO / AUTO ABANDONADO,Solicitud,21/08/2021,15:55,4:00:00 PM,9,LINIERS,PATRON,7587,-34.65562929,-58.5239001,GCS Web,Femenino,Abierto,,,,
ORDENAMIENTO DEL ESPACIO PÚBLICO,PUBLICIDAD EN VÍA PÚBLICA,TOLDOS; ANUNCIOS PUBLICITARIOS O MARQUESINAS EN MAL ESTADO,Denuncia,21/08/2021,15:55,4:00:00 PM,2,RECOLETA,ALVEAR; MARCELO T. DE,2063,-34.59722567,-58.39687841,App BA 147,Masculino,Abierto,,,,
