categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;hora_redondeada;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto;Column1;_1
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,18/6/2021,10:12:06 PM,22:00,6,CABALLITO,OTAMENDI,223,-346.138.945.484.873,-584.324.336.109.828,GCS Web,Masculino,Cerrado,20/6/2021,12:42:22 PM,,
LIMPIEZA Y RECOLECCIÓN,LIMPIEZA DE VÍA PÚBLICA,MEJORA DE BARRIDO,Queja,20/6/2021,10:03:28 PM,22:00,10,VILLA LURO,ARAUJO,257,-34.640.572.158.521,-585.058.694.024.984,GCS Web,Femenino,Cerrado,25/6/2021,12:59:32 AM,,
ALUMBRADO,REPARACIÓN DE LUMINARIA,REPARACIÓN DE LUMINARIA APAGADA DURANTE LA NOCHE,Solicitud,21/6/2021,10:01:51 PM,22:00,11,VILLA DEL PARQUE,"LOZANO, PEDRO",2985,-345.995.835.438.239,-584.923.538.438.519,App BA 147,Femenino,Cerrado,23/6/2021,10:27:28 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/6/2021,10:12:37 PM,22:00,5,ALMAGRO,YAPEYU,396,-346.166.480.420.603,-58.421.523.876.079,App Denuncia Vial,Masculino,Cerrado,22/6/2021,9:02:16 AM,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESIDUOS VOLUMINOSOS (MUEBLES Y ELECTRODOMÉSTICOS),Servicio,20/6/2021,9:49:17 PM,22:00,4,PARQUE PATRICIOS,INCLAN,3298,-346.317.160.924.778,-584.115.182.671.572,App BA 147,Masculino,Cerrado,21/6/2021,8:59:40 PM,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESIDUOS VOLUMINOSOS (MUEBLES Y ELECTRODOMÉSTICOS),Servicio,20/6/2021,9:56:04 PM,22:00,12,SAAVEDRA,CORREA,4634,-345.537.356.398.437,-58.493.892.627.211,App BA 147,Masculino,Cerrado,21/6/2021,11:59:45 PM,,
ALUMBRADO,MAYOR ILUMINACIÓN EN CALLE,MAYOR ILUMINACIÓN EN CALLE / PLAZA,Solicitud,21/6/2021,9:45:07 PM,22:00,9,LINIERS,"DE LA TORRE, LISANDRO",816,-346.479.457.816.436,-585.192.282.532.915,App BA 147,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,CESTOS Y CONTENEDORES,VACIADO DE CAMPANA VERDE,Solicitud,19/6/2021,10:05:35 PM,22:00,14,PALERMO,PARAGUAY,5441,-34.577.435.245.814,-584.334.200.245.906,App BA 147,Masculino,Cerrado,22/6/2021,10:19:36 AM,,
ALUMBRADO,REPARACIÓN DE LUMINARIA,REPARACIÓN DE LUMINARIA APAGADA DURANTE LA NOCHE,Solicitud,21/6/2021,10:00:56 PM,22:00,11,VILLA DEL PARQUE,"LOZANO, PEDRO",2917,-345.992.660.775.296,-584.918.205.032.844,App BA 147,Femenino,Cerrado,23/6/2021,10:27:59 AM,,
ALUMBRADO,REPARACIÓN DE LUMINARIA,REPARACIÓN DE LUMINARIA APAGADA DURANTE LA NOCHE,Solicitud,21/6/2021,9:54:49 PM,22:00,5,ALMAGRO,"YRIGOYEN, HIPOLITO AV.",4291,-346.148.878.566.241,-58.427.213.330.909,App BA 147,Masculino,Cerrado,24/6/2021,10:07:33 AM,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,19/6/2021,9:57:40 PM,22:00,12,SAAVEDRA,QUINTANA,4645,-345.441.574.523.175,-584.802.587.994.117,GCS Web,Femenino,Cerrado,22/6/2021,11:15:08 PM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,19/6/2021,10:07:46 PM,22:00,9,MATADEROS,ALBARIÑO,1436,-346.515.442.512.565,-5.849.489.910.362,App Denuncia Vial,Masculino,Cerrado,22/6/2021,8:05:42 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/6/2021,10:11:04 PM,22:00,14,PALERMO,SOLDADO DE LA INDEPENDENCIA,1241,-345.641.855.539.181,-584.400.301.352.086,Boti,Masculino,Cerrado,22/6/2021,8:07:06 AM,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,21/6/2021,9:57:10 PM,22:00,15,VILLA CRESPO,OLAYA,1246,-346.053.477.209.357,-584.442.225.096.675,App BA 147,Masculino,Cerrado,22/6/2021,11:20:10 PM,,
ORDENAMIENTO DEL ESPACIO PÚBLICO,PUBLICIDAD EN VÍA PÚBLICA,PANTALLA PUBLICITARIA EN VÍA PÚBLICA,Solicitud,21/6/2021,10:01:08 PM,22:00,10,VELEZ SARSFIELD,SEGUROLA AV.,1420,-346.229.003.909.588,-584.963.509.292.583,App BA 147,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,19/6/2021,10:08:38 PM,22:00,5,ALMAGRO,DON BOSCO,3710,-346.125.781.518.098,-584.180.194.322.639,App Denuncia Vial,Masculino,Cerrado,22/6/2021,8:05:42 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/6/2021,9:56:51 PM,22:00,11,VILLA DEL PARQUE,LASCANO,3337,-346.098.054.664.555,-584.904.983.461.279,App BA 147,Masculino,Cerrado,22/6/2021,8:07:05 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/6/2021,10:10:49 PM,22:00,10,MONTE CASTRO,"GONZALEZ, ELPIDIO",4820,-346.228.373.873.867,-585.034.926.094.144,App Denuncia Vial,Masculino,Cerrado,22/6/2021,8:07:06 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/6/2021,10:12:36 PM,22:00,10,MONTE CASTRO,"GONZALEZ, ELPIDIO",4850,-346.230.200.951.055,-585.038.373.802.708,App Denuncia Vial,Masculino,Cerrado,22/6/2021,8:07:07 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/6/2021,10:14:49 PM,22:00,6,CABALLITO,PUJOL,1500,-346.060.668.723.303,-584.543.899.931.293,App Denuncia Vial,Masculino,Cerrado,22/6/2021,8:07:08 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/6/2021,9:45:17 PM,22:00,14,PALERMO,DEL LIBERTADOR AV.,,-345.635.610.221.674,-584.366.476.533.693,App Denuncia Vial,Femenino,Cerrado,22/6/2021,3:01:17 PM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/6/2021,9:46:53 PM,22:00,14,PALERMO,DEL LIBERTADOR AV.,,-345.635.610.221.674,-584.366.476.533.693,App Denuncia Vial,Femenino,Cerrado,22/6/2021,9:02:14 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/6/2021,9:47:58 PM,22:00,12,VILLA URQUIZA,ROOSEVELT FRANKLIN D. AV.,5700,-345.772.900.732.411,-584.935.830.243.991,App Denuncia Vial,Masculino,Cerrado,22/6/2021,3:01:18 PM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/6/2021,9:50:07 PM,22:00,15,AGRONOMIA,"CARRIL, SALVADOR MARIA DEL AV.",2946,-345.910.993.562.276,-584.987.300.019.285,App Denuncia Vial,Masculino,Cerrado,22/6/2021,9:02:14 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/6/2021,10:08:58 PM,22:00,3,BALVANERA,ECUADOR,572,-346.033.957.490.448,-584.075.849.760.395,App Denuncia Vial,Masculino,Cerrado,22/6/2021,5:00:51 PM,,
LIMPIEZA Y RECOLECCIÓN,CESTOS Y CONTENEDORES,REPARACIÓN DE CONTENEDOR,Solicitud,18/6/2021,10:12:12 PM,22:00,11,VILLA SANTA RITA,CONCORDIA,961,-346.225.000.255.028,-58.480.154.642.841,App BA 147,Femenino,Cerrado,22/6/2021,12:27:13 PM,,
FISCALIZACIÓN ACTIVIDADES COMERCIALES,CONDICIONES DE SEGURIDAD,IRREGULARIDADES EN EL MANTENIMIENTO Y SEGURIDAD DE INSTALACIONES EN ESTABLECIMIENTOS COMERCIALES,Denuncia,18/6/2021,10:01:39 PM,22:00,10,FLORESTA,CONCORDIA,505,-346.266.562.262.612,-584.782.020.826.083,GCS Web,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/6/2021,9:46:46 PM,22:00,14,PALERMO,"CABRERA, JOSE A.",4702,-345.921.200.565.859,-584.293.413.159.064,App Denuncia Vial,Femenino,Cerrado,22/6/2021,8:07:05 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/6/2021,9:48:29 PM,22:00,12,VILLA URQUIZA,ROOSEVELT FRANKLIN D. AV.,5700,-345.772.900.732.411,-584.935.830.243.991,App Denuncia Vial,Masculino,Cerrado,23/6/2021,8:01:33 AM,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESTOS DE JARDINERÍA DOMICILIARIA,Servicio,19/6/2021,9:56:39 PM,22:00,10,VILLA REAL,IRIGOYEN,2579,-346.180.623.687.673,-585.297.886.424.974,App BA 147,Masculino,Cerrado,22/6/2021,1:24:27 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,19/6/2021,10:10:52 PM,22:00,8,VILLA SOLDATI,"CAMPBELL, JEANETTE",4462,-346.753.860.374.013,-58.453.630.715.924,Boti,Masculino,Cerrado,22/6/2021,8:05:43 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/6/2021,9:50:24 PM,22:00,14,PALERMO,EL SALVADOR,3882,-345.928.163.483.101,-584.176.828.608.391,App Denuncia Vial,Femenino,Cerrado,22/6/2021,4:01:29 PM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/6/2021,9:50:25 PM,22:00,15,AGRONOMIA,"CARRIL, SALVADOR MARIA DEL AV.",2946,-345.910.993.562.276,-584.987.300.019.285,App Denuncia Vial,Masculino,Cerrado,22/6/2021,9:02:15 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/6/2021,9:50:39 PM,22:00,15,AGRONOMIA,"CARRIL, SALVADOR MARIA DEL AV.",2946,-345.910.993.562.276,-584.987.300.019.285,App Denuncia Vial,Masculino,Cerrado,22/6/2021,9:02:15 AM,,
ARBOLADO Y ESPACIOS VERDES,PODA DE ÁRBOL Y DESPEJE DE LUMINARIA,PODA DE ÁRBOL/DESPEJE DE LUMINARIA O SEMÁFORO,Solicitud,21/6/2021,9:52:13 PM,22:00,4,BOCA,HERNANDARIAS,1317,-346.410.562.717.616,-583.675.100.932.079,GCS Web,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/6/2021,9:53:08 PM,22:00,15,PARQUE CHAS,CHORROARIN AV.,,-345.913.135.826.958,-584.758.211.470.082,Boti,Femenino,Cerrado,22/6/2021,5:00:51 PM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/6/2021,10:14:15 PM,22:00,10,MONTE CASTRO,"GONZALEZ, ELPIDIO",4860,-346.230.880.658.632,-585.039.656.424.771,App Denuncia Vial,Masculino,Cerrado,22/6/2021,8:07:08 AM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,18/6/2021,10:02:56 PM,22:00,7,FLORES,"BONORINO, ESTEBAN, CNEL. AV.",187,-34.630.104.869.342,-584.589.233.500.249,App BA 147,Masculino,Cerrado,22/6/2021,8:02:50 AM,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,21/6/2021,10:13:13 PM,22:00,12,COGHLAN,ROOSEVELT FRANKLIN D.,3324,-34.562.903.070.591,-584.697.141.762.383,GCS Web,Masculino,Cerrado,23/6/2021,8:59:20 PM,,
LIMPIEZA Y RECOLECCIÓN,LIMPIEZA DE VÍA PÚBLICA,MEJORA DE BARRIDO,Queja,21/6/2021,10:13:55 PM,22:00,7,PARQUE CHACABUCO,THORNE,1300,-346.380.877.395.799,-584.463.943.616.343,App BA 147,Femenino,Cerrado,23/6/2021,5:16:00 PM,,
LIMPIEZA Y RECOLECCIÓN,LIMPIEZA DE VÍA PÚBLICA,MEJORA DE BARRIDO,Queja,21/6/2021,10:13:14 PM,22:00,7,PARQUE CHACABUCO,SANTANDER,1820,-346.375.351.992.566,-584.455.645.102.948,App BA 147,Femenino,Cerrado,23/6/2021,5:15:55 PM,,
FISCALIZACIÓN ACTIVIDADES COMERCIALES,DEFENSA AL CONSUMIDOR,INCUMPLIMIENTOS A LOS DERECHOS DEL CONSUMIDOR,Denuncia,20/6/2021,10:11:39 PM,22:00,7,FLORES,GAVILAN,1020,-346.178.101.669.092,-584.649.971.980.226,App BA 147,Femenino,Cerrado,23/6/2021,9:41:47 AM,,
LIMPIEZA Y RECOLECCIÓN,LIMPIEZA DE VÍA PÚBLICA,LAVADO DE CONTENEDOR,Solicitud,21/6/2021,10:14:54 PM,22:00,7,PARQUE CHACABUCO,THORNE,1200,-34.637.297.468.854,-584.473.387.095.759,App BA 147,Femenino,Cerrado,23/6/2021,5:16:12 PM,,
ALUMBRADO,REPARACIÓN DE LUMINARIA,REPARACIÓN DE LUMINARIA APAGADA DURANTE LA NOCHE,Solicitud,21/6/2021,9:50:56 PM,22:00,9,MATADEROS,PILAR,1581,-346.546.629.285.679,-585.085.176.738.718,App BA 147,Femenino,Cerrado,23/6/2021,10:35:02 AM,,
LIMPIEZA Y RECOLECCIÓN,CESTOS Y CONTENEDORES,VACIADO DE CONTENEDOR,Queja,21/6/2021,9:58:25 PM,22:00,9,LINIERS,BOQUERON,7192,-346.467.752.643.506,-585.269.301.234.211,App BA 147,Femenino,Cerrado,25/6/2021,12:59:18 AM,,
FISCALIZACIÓN ACTIVIDADES COMERCIALES,CONDICIONES DE SEGURIDAD,IRREGULARIDADES EN EL MANTENIMIENTO Y SEGURIDAD DE INSTALACIONES EN ESTABLECIMIENTOS COMERCIALES,Denuncia,19/6/2021,9:46:04 PM,22:00,7,FLORES,"ALBERDI, JUAN BAUTISTA AV.",2621,-346.321.540.759.779,-584.648.485.016.275,App BA 147,Femenino,Cerrado,23/6/2021,10:48:17 AM,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,21/6/2021,9:57:26 PM,22:00,13,BELGRANO,MONROE,1072,-345.502.005.888.487,-584.461.690.786.843,GCS Web,Femenino,Cerrado,23/6/2021,11:32:22 AM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,9:48:08 PM,22:00,7,FLORES,,,-346.491.969.617.196,-584.404.177.642.598,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,9:49:37 PM,22:00,8,VILLA SOLDATI,,,-346.630.986.197.327,-584.543.061.978.598,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,9:50:12 PM,22:00,8,VILLA SOLDATI,,,-346.630.986.197.327,-584.543.061.978.598,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,9:54:51 PM,22:00,4,BARRACAS,,,-346.548.185.936.464,-583.984.812.816.138,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:04:52 PM,22:00,4,BARRACAS,,,-346.548.185.936.464,-583.984.812.816.138,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:12:53 PM,22:00,4,BARRACAS,,,-346.548.185.936.464,-583.984.812.816.138,Operador UGIS,,Cerrado,5/7/2021,3:12:01 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,9:50:53 PM,22:00,8,VILLA SOLDATI,,,-346.630.986.197.327,-584.543.061.978.598,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,9:53:49 PM,22:00,7,FLORES,,,-346.491.969.617.196,-584.404.177.642.598,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,9:56:27 PM,22:00,4,BARRACAS,,,-346.548.185.936.464,-583.984.812.816.138,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,9:57:34 PM,22:00,4,BARRACAS,,,-346.548.185.936.464,-583.984.812.816.138,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,9:59:53 PM,22:00,7,FLORES,,,-346.456.504.927.597,-584.419.435.955.707,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:04:12 PM,22:00,7,FLORES,,,-346.477.931.710.214,-58.435.064.752.249,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:05:36 PM,22:00,4,BARRACAS,,,-346.548.185.936.464,-583.984.812.816.138,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:10:45 PM,22:00,4,BARRACAS,,,-346.548.185.936.464,-583.984.812.816.138,Operador UGIS,,Cerrado,5/7/2021,3:12:01 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:11:46 PM,22:00,4,BARRACAS,,,-346.548.185.936.464,-583.984.812.816.138,Operador UGIS,,Cerrado,5/7/2021,3:12:01 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:13:56 PM,22:00,4,BARRACAS,,,-346.548.185.936.464,-583.984.812.816.138,Operador UGIS,,Cerrado,5/7/2021,3:12:01 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,9:48:53 PM,22:00,8,VILLA SOLDATI,,,-346.577.068.520.527,-584.583.835.227.858,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,9:52:26 PM,22:00,4,BARRACAS,,,-346.548.185.936.464,-583.984.812.816.138,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESAGOTE,DESAGOTE DE POZO CIEGO (ATMOSFÉRICO),Solicitud,16/6/2021,9:58:48 PM,22:00,7,FLORES,,,-346.491.969.617.196,-584.404.177.642.598,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:02:41 PM,22:00,7,FLORES,,,-346.456.504.927.597,-584.419.435.955.707,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:06:40 PM,22:00,4,BARRACAS,,,-346.548.185.936.464,-583.984.812.816.138,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:09:49 PM,22:00,4,BARRACAS,,,-346.548.185.936.464,-583.984.812.816.138,Operador UGIS,,Cerrado,5/7/2021,3:12:02 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,9:47:21 PM,22:00,8,VILLA SOLDATI,,,-346.577.068.520.527,-584.583.835.227.858,Operador UGIS,,Cerrado,5/7/2021,3:13:18 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:01:26 PM,22:00,7,FLORES,,,-346.456.504.927.597,-584.419.435.955.707,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:01:59 PM,22:00,7,FLORES,,,-346.456.504.927.597,-584.419.435.955.707,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:03:24 PM,22:00,7,FLORES,,,-346.478.239.704.406,-58.439.782.499.701,Operador UGIS,,Cerrado,5/7/2021,3:13:17 PM,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,16/6/2021,10:14:39 PM,22:00,4,BARRACAS,,,-346.548.185.936.464,-583.984.812.816.138,Operador UGIS,,Cerrado,5/7/2021,3:12:01 PM,,
ALUMBRADO,REPARACIÓN DE LUMINARIA,REPARACIÓN DE LUMINARIA APAGADA DURANTE LA NOCHE,Solicitud,16/6/2021,10:24:58 PM,22:30,7,FLORES,PRIMERA JUNTA,2157,-346.360.286.882.103,-584.542.580.740.394,App BA 147,Masculino,Cerrado,21/6/2021,3:35:27 PM,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,15/6/2021,10:32:39 PM,22:30,12,VILLA URQUIZA,BUCARELLI,2862,-345.721.860.483.136,-584.916.593.065.919,GCS Web,Masculino,Cerrado,17/6/2021,10:41:58 PM,,
TRÁNSITO,VEHÍCULOS ABANDONADOS,REMOCIÓN DE VEHÍCULO / AUTO ABANDONADO,Solicitud,15/6/2021,10:35:55 PM,22:30,4,BARRACAS,"SALVADORES, CNEL.",1386,-346.450.172.211.268,-583.697.184.472.542,App BA 147,Femenino,Cerrado,29/6/2021,2:34:13 PM,,
ARBOLADO Y ESPACIOS VERDES,EXTRACCIÓN DE ÁRBOL,EXTRACCIÓN DE ÁRBOL,Solicitud,15/6/2021,10:41:02 PM,22:30,12,COGHLAN,PLUTARCO,3015,-34.561.881.198.643,-584.780.736.863.798,GCS Web,Masculino,Abierto,,,,
ARBOLADO Y ESPACIOS VERDES,EXTRACCIÓN DE ÁRBOL,EXTRACCIÓN DE ÁRBOL,Solicitud,15/6/2021,10:44:20 PM,22:30,12,VILLA URQUIZA,BEETHOVEN,3418,-345.681.933.905.128,-58.498.795.823.556,GCS Web,Masculino,Cerrado,17/6/2021,8:13:14 AM,,
LIMPIEZA Y RECOLECCIÓN,CESTOS Y CONTENEDORES,REUBICACIÓN DE CONTENEDOR,Solicitud,15/6/2021,10:44:33 PM,22:30,7,PARQUE CHACABUCO,SARAZA,1727,-346.402.817.732.331,-584.421.330.472.137,App BA 147,Femenino,Cerrado,16/6/2021,6:31:29 PM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,15/6/2021,10:17:53 PM,22:30,12,VILLA URQUIZA,BLANCO ENCALADA,4501,-345.719.676.382.832,-584.804.405.490.609,Boti,Masculino,Cerrado,16/6/2021,4:01:21 PM,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESTOS DE JARDINERÍA DOMICILIARIA,Servicio,15/6/2021,10:22:30 PM,22:30,15,CHACARITA,"ARENAL, CONCEPCION",3825,-345.871.119.069.202,-5.844.795.985.867,App BA 147,Masculino,Cerrado,16/6/2021,10:42:18 PM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,15/6/2021,10:29:26 PM,22:30,14,PALERMO,"MATIENZO, BENJAMIN, TENIENTE",1899,-345.695.543.316.468,-584.351.992.378.794,App Denuncia Vial,Masculino,Cerrado,16/6/2021,4:01:21 PM,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,15/6/2021,10:31:25 PM,22:30,14,PALERMO,MIGUELETES,505,-345.681.495.227.122,-584.311.043.998.124,App Denuncia Vial,Masculino,Cerrado,16/6/2021,4:01:22 PM,,
ALUMBRADO,REPARACIÓN DE EQUIPAMIENTO DE ALUMBRADO,REPARACIÓN DE LUMINARIA POR ARTEFACTO ROTO,Solicitud,15/6/2021,10:33:06 PM,22:30,6,CABALLITO,"PUEYRREDON, HONORIO, DR. AV.",315,-346.156.056.233.212,-584.404.014.644.547,App BA 147,Femenino,Abierto,,,,
RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,15/6/2021,10:26:38 PM,22:30,2,RECOLETA,BILLINGHURST,1380,-345.940.002.090.941,-584.130.525.258.038,App BA 147,Masculino,Cerrado,16/6/2021,1:42:18 PM,,
LIMPIEZA Y RECOLECCIÓN,INCONVENIENTES CON EMPRESAS DE RECOLECCIÓN,PERSONAL DE EMPRESA DE RECOLECCIÓN CON CONDUCTAS INDEBIDAS,Denuncia,16/6/2021,10:43:04 PM,22:30,11,VILLA DEVOTO,VALLEJOS,4539,-346.005.052.446.058,-585.214.093.473.382,GCS Web,Femenino,Cerrado,27/6/2021,10:32:17 PM,,
